Id X Y
4052 505787.87943393 307246.564702962
4052 505771.55903393 307245.52280296
4052 505771.448033933 307247.585702971
4052 505769.79603393 307247.487602968
4052 505770.088033933 307241.267902959
4052 505767.71833393 307241.142902963
4052 505764.670233935 307241.015902966
4052 505764.670233935 307242.158902965
4052 505759.081433933 307242.158902965
4052 505756.795633934 307242.158902965
4052 505756.795633934 307240.634902969
4052 505756.922733933 307237.587102961
4052 505764.79733393 307237.587102961
4052 505764.79733393 307236.952102955
4052 505757.557633933 307237.20610296
4052 505752.258891761 307237.294418819
4052 505752.670909718 307251.308735374
4052 505759.177533928 307251.392502967
4052 505772.278033935 307247.562702961
4052 505772.339033935 307247.770702962
4052 505801.241833936 307249.751602966
4052 505806.197733935 307252.608502969
4052 505808.712628964 307257.424619779
4052 505807.341499999 307231.743551023
4052 505807.388195597 307197.033293072
4052 505805.866599999 307197.003829598
4052 505751.138795864 307199.195556171
4052 505801.244833935 307202.286302961
4052 505801.117933929 307207.238202956
4052 505790.958333932 307206.85730296
4052 505791.212233931 307202.286302961
4052 505791.212233931 307201.90530296
4052 505801.244833935 307202.286302961
4052 505798.70603393 307234.794102959
4052 505798.452033933 307237.20610296
4052 505794.769133929 307236.698102966
4052 505796.038033932 307226.667502962
4052 505799.721133929 307227.175502956
4052 505799.34113393 307230.984302964
4052 505798.70603393 307234.794102959
4052 505766.320233934 307203.556302965
4052 505766.320233934 307210.794102963
4052 505753.365833934 307210.667102966
4052 505753.365833934 307203.429302972
4052 505766.320233934 307203.556302965
4052 505766.320233934 307214.856802959
4052 505766.193333931 307221.459702969
4052 505753.23883393 307221.459702969
4052 505753.23883393 307214.729902968
4052 505766.320233934 307214.856802959
4117 505880.893754099 307075.387614612
4117 505867.419078249 307075.926524308
4117 505866.68953393 307100.731502969
4117 505866.274433929 307104.046202961
4117 505865.190433931 307105.160402965
4117 505863.09843393 307105.781302955
4117 505860.69963393 307105.459302969
4117 505860.90563393 307112.173902959
4117 505862.738633931 307112.173002962
4117 505865.131633934 307111.884902965
4117 505865.419433929 307112.105002966
4117 505865.770433929 307112.434002958
4117 505866.37743393 307113.252002954
4117 505866.72563393 307114.046002962
4117 505866.504943267 307130.383163676
4117 505880.073826339 307130.524419248
4117 505880.893754099 307075.387614612
4058 505813.662005149 307108.552912023
4058 505813.476845786 307120.46764439
4058 505814.602433931 307120.435502965
4058 505814.602433931 307126.584302969
4058 505813.381790634 307126.584302969
4058 505813.051740501 307147.822542101
4058 505815.833333932 307147.821402963
4058 505815.833333932 307150.336402971
4058 505819.53523393 307150.195402969
4058 505819.53523393 307150.474402964
4058 505819.53523393 307154.526302967
4058 505821.043133929 307154.526302967
4058 505821.044133935 307150.474402964
4058 505821.18113393 307148.797502961
4058 505825.432133932 307148.935502965
4058 505825.294133931 307154.66430296
4058 505824.334033929 307154.524302956
4058 505824.334033929 307157.039102968
4058 505834.070633937 307157.035202965
